Ore Name,ItemStack,Item ID,Display Name,Wildcard
soulsand,1xtile.extrautils:color_hellsand@11,ExtraUtilities:color_hellsand,染色 灵魂沙 (蓝色),false
soulsand,1xtile.extrautils:color_hellsand@12,ExtraUtilities:color_hellsand,染色 灵魂沙 (棕色),false
soulsand,1xtile.extrautils:color_hellsand@13,ExtraUtilities:color_hellsand,染色 灵魂沙 (绿色),false
soulsand,1xtile.extrautils:color_hellsand@14,ExtraUtilities:color_hellsand,染色 灵魂沙 (红色),false
soulsand,1xtile.extrautils:color_hellsand@15,ExtraUtilities:color_hellsand,染色 灵魂沙 (黑色),false
soulsandBlack,1xtile.extrautils:color_hellsand@0,ExtraUtilities:color_hellsand,染色 灵魂沙 (白色),false
soulsandBlue,1xtile.extrautils:color_hellsand@4,ExtraUtilities:color_hellsand,染色 灵魂沙 (黄色),false
soulsandBrown,1xtile.extrautils:color_hellsand@3,ExtraUtilities:color_hellsand,染色 灵魂沙 (淡蓝色),false
soulsandCyan,1xtile.extrautils:color_hellsand@6,ExtraUtilities:color_hellsand,染色 灵魂沙 (粉色),false
soulsandGray,1xtile.extrautils:color_hellsand@8,ExtraUtilities:color_hellsand,染色 灵魂沙 (浅灰色),false
soulsandGreen,1xtile.extrautils:color_hellsand@2,ExtraUtilities:color_hellsand,染色 灵魂沙 (品红色),false
soulsandLightBlue,1xtile.extrautils:color_hellsand@12,ExtraUtilities:color_hellsand,染色 灵魂沙 (棕色),false
soulsandLightGray,1xtile.extrautils:color_hellsand@7,ExtraUtilities:color_hellsand,染色 灵魂沙 (灰色),false
soulsandLime,1xtile.extrautils:color_hellsand@10,ExtraUtilities:color_hellsand,染色 灵魂沙 (紫色),false
soulsandMagenta,1xtile.extrautils:color_hellsand@13,ExtraUtilities:color_hellsand,染色 灵魂沙 (绿色),false
soulsandOrange,1xtile.extrautils:color_hellsand@14,ExtraUtilities:color_hellsand,染色 灵魂沙 (红色),false
soulsandPink,1xtile.extrautils:color_hellsand@9,ExtraUtilities:color_hellsand,染色 灵魂沙 (青色),false
soulsandPurple,1xtile.extrautils:color_hellsand@5,ExtraUtilities:color_hellsand,染色 灵魂沙 (黄绿色),false
soulsandRed,1xtile.extrautils:color_hellsand@1,ExtraUtilities:color_hellsand,染色 灵魂沙 (橙色),false
soulsandWhite,1xtile.extrautils:color_hellsand@15,ExtraUtilities:color_hellsand,染色 灵魂沙 (黑色),false
soulsandYellow,1xtile.extrautils:color_hellsand@11,ExtraUtilities:color_hellsand,染色 灵魂沙 (蓝色),false
sourceVegetableOil,1xitem.item.canola@0,RotaryCraft:rotarycraft_item_canola,油菜籽,false
soybeans,1xitem.itembean@0,BambooMod:itembean,豆子,false
stainedClayBlack,1xtile.clayHardenedStained@15,minecraft:stained_hardened_clay,黑色染色粘土,false
stainedClayBlue,1xtile.clayHardenedStained@11,minecraft:stained_hardened_clay,蓝色染色粘土,false
stainedClayBrown,1xtile.clayHardenedStained@12,minecraft:stained_hardened_clay,棕色染色粘土,false
stainedClayCyan,1xtile.clayHardenedStained@9,minecraft:stained_hardened_clay,青色染色粘土,false
stainedClayGray,1xtile.clayHardenedStained@7,minecraft:stained_hardened_clay,灰色染色粘土,false
stainedClayGreen,1xtile.clayHardenedStained@13,minecraft:stained_hardened_clay,绿色染色粘土,false
stainedClayLightBlue,1xtile.clayHardenedStained@3,minecraft:stained_hardened_clay,淡蓝色染色粘土,false
stainedClayLightGray,1xtile.clayHardenedStained@8,minecraft:stained_hardened_clay,淡灰色染色粘土,false
stainedClayLime,1xtile.clayHardenedStained@5,minecraft:stained_hardened_clay,黄绿色染色粘土,false
stainedClayMagenta,1xtile.clayHardenedStained@2,minecraft:stained_hardened_clay,品红色染色粘土,false
stainedClayOrange,1xtile.clayHardenedStained@1,minecraft:stained_hardened_clay,橙色染色粘土,false
stainedClayPink,1xtile.clayHardenedStained@6,minecraft:stained_hardened_clay,粉色染色粘土,false
stainedClayPurple,1xtile.clayHardenedStained@10,minecraft:stained_hardened_clay,紫色染色粘土,false
stainedClayRed,1xtile.clayHardenedStained@14,minecraft:stained_hardened_clay,红色染色粘土,false
stainedClayWhite,1xtile.clayHardenedStained@0,minecraft:stained_hardened_clay,白色染色粘土,false
stainedClayYellow,1xtile.clayHardenedStained@4,minecraft:stained_hardened_clay,黄色染色粘土,false
stainedGlassBlack,1xtile.stainedGlass@15,minecraft:stained_glass,黑色染色玻璃,false
stainedGlassBlue,1xtile.stainedGlass@11,minecraft:stained_glass,蓝色染色玻璃,false
stainedGlassBrown,1xtile.stainedGlass@12,minecraft:stained_glass,棕色染色玻璃,false
stainedGlassCyan,1xtile.stainedGlass@9,minecraft:stained_glass,青色染色玻璃,false
stainedGlassGray,1xtile.stainedGlass@7,minecraft:stained_glass,灰色染色玻璃,false
stainedGlassGreen,1xtile.stainedGlass@13,minecraft:stained_glass,绿色染色玻璃,false
stainedGlassLightBlue,1xtile.stainedGlass@3,minecraft:stained_glass,淡蓝色染色玻璃,false
stainedGlassLightGray,1xtile.stainedGlass@8,minecraft:stained_glass,淡灰色染色玻璃,false
stainedGlassLime,1xtile.stainedGlass@5,minecraft:stained_glass,黄绿色染色玻璃,false
stainedGlassMagenta,1xtile.stainedGlass@2,minecraft:stained_glass,品红色染色玻璃,false
stainedGlassOrange,1xtile.stainedGlass@1,minecraft:stained_glass,橙色染色玻璃,false
stainedGlassPaneBlack,1xtile.thinStainedGlass@15,minecraft:stained_glass_pane,黑色染色玻璃板,false
stainedGlassPaneBlue,1xtile.thinStainedGlass@11,minecraft:stained_glass_pane,蓝色染色玻璃板,false
stainedGlassPaneBrown,1xtile.thinStainedGlass@12,minecraft:stained_glass_pane,棕色染色玻璃板,false
stainedGlassPaneCyan,1xtile.thinStainedGlass@9,minecraft:stained_glass_pane,青色染色玻璃板,false
stainedGlassPaneGray,1xtile.thinStainedGlass@7,minecraft:stained_glass_pane,灰色染色玻璃板,false
stainedGlassPaneGreen,1xtile.thinStainedGlass@13,minecraft:stained_glass_pane,绿色染色玻璃板,false
stainedGlassPaneLightBlue,1xtile.thinStainedGlass@3,minecraft:stained_glass_pane,淡蓝色染色玻璃板,false
stainedGlassPaneLightGray,1xtile.thinStainedGlass@8,minecraft:stained_glass_pane,淡灰色染色玻璃板,false
stainedGlassPaneLime,1xtile.thinStainedGlass@5,minecraft:stained_glass_pane,黄绿色染色玻璃板,false
stainedGlassPaneMagenta,1xtile.thinStainedGlass@2,minecraft:stained_glass_pane,品红色染色玻璃板,false
stainedGlassPaneOrange,1xtile.thinStainedGlass@1,minecraft:stained_glass_pane,橙色染色玻璃板,false
stainedGlassPanePink,1xtile.thinStainedGlass@6,minecraft:stained_glass_pane,粉红色染色玻璃板,false
stainedGlassPanePurple,1xtile.thinStainedGlass@10,minecraft:stained_glass_pane,紫色染色玻璃板,false
stainedGlassPaneRed,1xtile.thinStainedGlass@14,minecraft:stained_glass_pane,红色染色玻璃板,false
stainedGlassPaneWhite,1xtile.thinStainedGlass@0,minecraft:stained_glass_pane,白色染色玻璃板,false
stainedGlassPaneYellow,1xtile.thinStainedGlass@4,minecraft:stained_glass_pane,黄色染色玻璃板,false
stainedGlassPink,1xtile.stainedGlass@6,minecraft:stained_glass,粉红色染色玻璃,false
stainedGlassPurple,1xtile.stainedGlass@10,minecraft:stained_glass,紫色染色玻璃,false
stainedGlassRed,1xtile.stainedGlass@14,minecraft:stained_glass,红色染色玻璃,false
stainedGlassWhite,1xtile.stainedGlass@0,minecraft:stained_glass,白色染色玻璃,false
stainedGlassYellow,1xtile.stainedGlass@4,minecraft:stained_glass,黄色染色玻璃,false
stairBamboo,1xtile.grc.bambooStairs@0,Growthcraft|Bamboo:grc.bambooStairs,竹板楼梯,false
stairWood,1xtile.stairsWood@0,minecraft:oak_stairs,橡木楼梯,false
stairWood,1xtile.stairsWoodSpruce@0,minecraft:spruce_stairs,云杉木楼梯,false
stairWood,1xtile.stairsWoodBirch@0,minecraft:birch_stairs,桦木楼梯,false
stairWood,1xtile.stairsWoodJungle@0,minecraft:jungle_stairs,丛林木楼梯,false
stairWood,1xtile.stairsWoodAcacia@0,minecraft:acacia_stairs,金合欢木楼梯,false
stairWood,1xtile.stairsWoodDarkOak@0,minecraft:dark_oak_stairs,深色橡木楼梯,false
stairWood,1xtile.redwoodStairs@0,BiomesOPlenty:redwoodStairs,红木楼梯,false
stairWood,1xtile.willowStairs@0,BiomesOPlenty:willowStairs,柳木楼梯,false
stairWood,1xtile.sacredoakStairs@0,BiomesOPlenty:sacredoakStairs,神圣的橡树木楼梯,false
stairWood,1xtile.firStairs@0,BiomesOPlenty:firStairs,杉木楼梯,false
stairWood,1xtile.cherryStairs@0,BiomesOPlenty:cherryStairs,樱桃木楼梯,false
stairWood,1xtile.darkStairs@0,BiomesOPlenty:darkStairs,深色木楼梯,false
stairWood,1xtile.magicStairs@0,BiomesOPlenty:magicStairs,魔法木楼梯,false
stairWood,1xtile.palmStairs@0,BiomesOPlenty:palmStairs,棕榈木楼梯,false
stairWood,1xtile.mangroveStairs@0,BiomesOPlenty:mangroveStairs,红树林木楼梯,false
stairWood,1xtile.etherealStairs@0,BiomesOPlenty:etherealStairs,天域木楼梯,false
stairWood,1xtile.pineStairs@0,BiomesOPlenty:pineStairs,松木楼梯,false
stairWood,1xtile.hellBarkStairs@0,BiomesOPlenty:hellBarkStairs,地狱皮树木楼梯,false
stairWood,1xtile.jacarandaStairs@0,BiomesOPlenty:jacarandaStairs,蓝花楹木楼梯,false
stairWood,1xtile.mahoganyStairs@0,BiomesOPlenty:mahoganyStairs,桃花心木楼梯,false
stairWood,1xtile.extrabiomes.stairs.redwood@0,ExtrabiomesXL:stairs.redwood,红木台阶,false
stairWood,1xtile.extrabiomes.stairs.fir@0,ExtrabiomesXL:stairs.fir,冷杉木台阶,false
stairWood,1xtile.extrabiomes.stairs.acacia@0,ExtrabiomesXL:stairs.acacia,刺槐木台阶,false
stairWood,1xtile.extrabiomes.stairs.rainboweucalyptus@0,ExtrabiomesXL:stairs.rainboweucalyptus,彩虹桉树楼梯,false
stairWood,1xtile.extrabiomes.stairs.cypress@0,ExtrabiomesXL:stairs.cypress,柏树楼梯,false
stairWood,1xtile.extrabiomes.stairs.baldcypress@0,ExtrabiomesXL:stairs.baldcypress,落羽松楼梯,false
stairWood,1xtile.extrabiomes.stairs.japanesemaple@0,ExtrabiomesXL:stairs.japanesemaple,日本枫树楼梯,false
stairWood,1xtile.extrabiomes.stairs.autumn@0,ExtrabiomesXL:stairs.autumn,秋树楼梯,false
stairWood,1xtile.extrabiomes.stairs.sakurablossom@0,ExtrabiomesXL:stairs.sakurablossom,樱花树楼梯,false
stairWood,1xtile.for.stairs@32767,Forestry:stairs,(wildcard),true
stairWood,1xtile.for.stairsFireproof@32767,Forestry:stairsFireproof,(wildcard),true
stairWood,1xtile.grc.bambooStairs@0,Growthcraft|Bamboo:grc.bambooStairs,竹板楼梯,false
stairWood,1xtile.pink_stairs@0,hbm:tile.pink_stairs,粉色木台阶,false
stairWoodPink,1xtile.pink_stairs@0,hbm:tile.pink_stairs,粉色木台阶,false
stickAluminum,1xitem.ImmersiveEngineering.material@16,ImmersiveEngineering:material,铝杆,false
stickBlaze,1xitem.stickBlaze@0,bcadditions:stickBlaze,Blaze Stick,false
stickCarbon,1xitem.defeatedcrow.stickCarbon@0,DCsAppleMilk:defeatedcrow.stickCarbon,炭棒,false
stickCopper,1xitem.stick@4,libVulpes:libVulpesproductrod,铜 棒,false
stickDiamond,1xitem.stickDiamond@0,bcadditions:stickDiamond,钻石棍,false
stickEmerald,1xitem.stickEmerald@0,bcadditions:stickEmerald,绿宝石棍,false
stickEnder,1xitem.stickEnder@0,bcadditions:stickEnder,Ender Stick,false
stickGlowstone,1xitem.stickGlowstone@0,bcadditions:stickGlowstone,Glowstone Stick,false
stickGold,1xitem.stickGold@0,bcadditions:stickGold,金棍,false
stickIridium,1xitem.stick@10,libVulpes:libVulpesproductrod,铱 棒,false
stickIron,1xitem.stick@1,libVulpes:libVulpesproductrod,铁 棒,false
stickIron,1xitem.ImmersiveEngineering.material@14,ImmersiveEngineering:material,铁杆,false
stickIron,1xitem.stickIron@0,bcadditions:stickIron,铁棍,false
stickIron,1xitem.stick_iron@0,Magneticraft:item.stick_iron,铁棒,false
stickNetherStar,1xitem.stickNetherStar@0,bcadditions:stickNetherStar,Nether Star Stick,false
stickQuartz,1xitem.stickQuartz@0,bcadditions:stickQuartz,Quartz Stick,false
stickRedstone,1xitem.stickRedstone@0,bcadditions:stickRedstone,Redstone Stick,false
stickSlime,1xitem.stickSlime@0,bcadditions:stickSlime,Slime Stick,false
stickSteel,1xitem.stick@6,libVulpes:libVulpesproductrod,钢 棒,false
stickSteel,1xitem.ImmersiveEngineering.material@15,ImmersiveEngineering:material,钢杆,false
stickTitanium,1xitem.stick@7,libVulpes:libVulpesproductrod,钛 棒,false
stickTitaniumAluminide,1xitem.stick@0,advancedRocketry:advancedRocketryproductrod,钛铝合金 棒,false
stickTitaniumIridium,1xitem.stick@1,advancedRocketry:advancedRocketryproductrod,钛铱合金 棒,false
stickWood,1xitem.stick@0,minecraft:stick,木棍,false
stickWood,1xitem.natura.stick@0,Natura:natura.stick,木棍,false
stickWood,1xitem.natura.stick@1,Natura:natura.stick,木棍,false
stickWood,1xitem.natura.stick@2,Natura:natura.stick,木棍,false
stickWood,1xitem.natura.stick@3,Natura:natura.stick,木棍,false
stickWood,1xitem.natura.stick@4,Natura:natura.stick,木棍,false
stickWood,1xitem.natura.stick@5,Natura:natura.stick,木棍,false
stickWood,1xitem.natura.stick@6,Natura:natura.stick,木棍,false
stickWood,1xitem.natura.stick@7,Natura:natura.stick,木棍,false
stickWood,1xitem.natura.stick@8,Natura:natura.stick,木棍,false
stickWood,1xitem.natura.stick@9,Natura:natura.stick,木棍,false
stickWood,1xitem.natura.stick@10,Natura:natura.stick,木棍,false
stickWood,1xitem.natura.stick@11,Natura:natura.stick,木棍,false
stickWood,1xtile.bamboo@0,BiomesOPlenty:bamboo,竹子,false
stickWood,1xtile.plants@8,BiomesOPlenty:plants,河藤,false
stickWood,1xitem.items.darkStick@32767,evilcraft:darkStick,(wildcard),true
stickWood,1xitem.grc.bamboo@0,Growthcraft|Bamboo:grc.bamboo,竹子,false
stikAluminium,1xitem.stik@1,industrialupgrade:IUstik,铝杆,false
stikCaravky,1xitem.stik@5,industrialupgrade:IUstik,查瓦卡杆,false
stikChromium,1xitem.stik@11,industrialupgrade:IUstik,铬杆,false
stikCobalt,1xitem.stik@6,industrialupgrade:IUstik,钴杆,false
stikElectrum,1xitem.stik@13,industrialupgrade:IUstik,琥珀金杆,false
stikGermanium,1xitem.stik@18,industrialupgrade:IUstik,锗杆,false
stikInvar,1xitem.stik@4,industrialupgrade:IUstik,殷钢杆,false
stikIridium,1xitem.stik@17,industrialupgrade:IUstik,铱杆,false
stikMagnesium,1xitem.stik@7,industrialupgrade:IUstik,镁杆,false
stikManganese,1xitem.stik@16,industrialupgrade:IUstik,锰杆,false
stikMikhail,1xitem.stik@0,industrialupgrade:IUstik,米哈洛夫杆,false
stikNickel,1xitem.stik@8,industrialupgrade:IUstik,镍杆,false
stikPlatinum,1xitem.stik@9,industrialupgrade:IUstik,铂杆,false
stikSilver,1xitem.stik@14,industrialupgrade:IUstik,银杆,false
stikSpinel,1xitem.stik@12,industrialupgrade:IUstik,尖晶石杆,false
stikTitanium,1xitem.stik@10,industrialupgrade:IUstik,钛杆,false
stikTungsten,1xitem.stik@3,industrialupgrade:IUstik,钨杆,false
stikVanady,1xitem.stik@2,industrialupgrade:IUstik,钒杆,false
stikZinc,1xitem.stik@15,industrialupgrade:IUstik,锌杆,false
stone,1xtile.stone@0,minecraft:stone,石头,false
stone,1xtile.mfr.decorative.stone@0,MineFactoryReloaded:stone,光滑黑岩,false
stone,1xtile.mfr.decorative.stone@1,MineFactoryReloaded:stone,光滑白岩,false
stone,1xtile.extrautils:color_stone@0,ExtraUtilities:color_stone,染色 石头 (白色),false
stone,1xtile.extrautils:color_stone@1,ExtraUtilities:color_stone,染色 石头 (橙色),false
stone,1xtile.extrautils:color_stone@2,ExtraUtilities:color_stone,染色 石头 (品红色),false
stone,1xtile.extrautils:color_stone@3,ExtraUtilities:color_stone,染色 石头 (淡蓝色),false
stone,1xtile.extrautils:color_stone@4,ExtraUtilities:color_stone,染色 石头 (黄色),false
stone,1xtile.extrautils:color_stone@5,ExtraUtilities:color_stone,染色 石头 (黄绿色),false
stone,1xtile.extrautils:color_stone@6,ExtraUtilities:color_stone,染色 石头 (粉色),false
stone,1xtile.extrautils:color_stone@7,ExtraUtilities:color_stone,染色 石头 (灰色),false
stone,1xtile.extrautils:color_stone@8,ExtraUtilities:color_stone,染色 石头 (浅灰色),false
stone,1xtile.extrautils:color_stone@9,ExtraUtilities:color_stone,染色 石头 (青色),false
stone,1xtile.extrautils:color_stone@10,ExtraUtilities:color_stone,染色 石头 (紫色),false
stone,1xtile.extrautils:color_stone@11,ExtraUtilities:color_stone,染色 石头 (蓝色),false
stone,1xtile.extrautils:color_stone@12,ExtraUtilities:color_stone,染色 石头 (棕色),false
stone,1xtile.extrautils:color_stone@13,ExtraUtilities:color_stone,染色 石头 (绿色),false
stone,1xtile.extrautils:color_stone@14,ExtraUtilities:color_stone,染色 石头 (红色),false
stone,1xtile.extrautils:color_stone@15,ExtraUtilities:color_stone,染色 石头 (黑色),false
stone,1xtile.limestone@0,minefantasy2:limestone,石灰岩,false
stone,1xtile.essentialcraft.fortifiedStone@32767,essentialcraft:fortifiedStone,(wildcard),true
stone,1xtile.geostrata_rock_granite_smooth@0,GeoStrata:geostrata_rock_granite_smooth,Smooth Granite,false
stone,1xtile.geostrata_rock_basalt_smooth@0,GeoStrata:geostrata_rock_basalt_smooth,Smooth Basalt,false
stone,1xtile.geostrata_rock_marble_smooth@0,GeoStrata:geostrata_rock_marble_smooth,Smooth Marble,false
stone,1xtile.geostrata_rock_limestone_smooth@0,GeoStrata:geostrata_rock_limestone_smooth,Smooth Limestone,false
stone,1xtile.geostrata_rock_shale_smooth@0,GeoStrata:geostrata_rock_shale_smooth,Smooth Shale,false
stone,1xtile.geostrata_rock_sandstone_smooth@0,GeoStrata:geostrata_rock_sandstone_smooth,Smooth Sandstone,false
stone,1xtile.geostrata_rock_pumice_smooth@0,GeoStrata:geostrata_rock_pumice_smooth,Smooth Pumice,false
stone,1xtile.geostrata_rock_slate_smooth@0,GeoStrata:geostrata_rock_slate_smooth,Smooth Slate,false
stone,1xtile.geostrata_rock_gneiss_smooth@0,GeoStrata:geostrata_rock_gneiss_smooth,Smooth Gneiss,false
stone,1xtile.geostrata_rock_peridotite_smooth@0,GeoStrata:geostrata_rock_peridotite_smooth,Smooth Peridotite,false
stone,1xtile.geostrata_rock_quartz_smooth@0,GeoStrata:geostrata_rock_quartz_smooth,Smooth Quartz,false
stone,1xtile.geostrata_rock_granulite_smooth@0,GeoStrata:geostrata_rock_granulite_smooth,Smooth Granulite,false
stone,1xtile.geostrata_rock_hornfel_smooth@0,GeoStrata:geostrata_rock_hornfel_smooth,Smooth Hornfel,false
stone,1xtile.geostrata_rock_migmatite_smooth@0,GeoStrata:geostrata_rock_migmatite_smooth,Smooth Migmatite,false
stone,1xtile.geostrata_rock_schist_smooth@0,GeoStrata:geostrata_rock_schist_smooth,Smooth Schist,false
stone,1xtile.geostrata_rock_onyx_smooth@0,GeoStrata:geostrata_rock_onyx_smooth,Smooth Onyx,false
stone,1xtile.geostrata_rock_opal_smooth@0,GeoStrata:geostrata_rock_opal_smooth,Smooth Opal,false
stoneAndesite,1xtile.stone@0,Botania:stone,安山岩,false
stoneAndesite,1xtile.chisel.andesite@0,chisel:andesite,安山岩,false
stoneAndesiteBricks,1xtile.stone@8,Botania:stone,安山岩砖,false
stoneAndesiteChiseled,1xtile.stone@12,Botania:stone,錾制安山岩砖,false
stoneAndesitePolished,1xtile.stone@4,Botania:stone,抛光安山岩,false
stoneBasalt,1xtile.stone@1,Botania:stone,玄武岩,false
stoneBasalt,1xtile.geostrata_rock_basalt_smooth@0,GeoStrata:geostrata_rock_basalt_smooth,Smooth Basalt,false
stoneBasaltBricks,1xtile.stone@9,Botania:stone,玄武岩砖,false
stoneBasaltChiseled,1xtile.stone@13,Botania:stone,錾制玄武岩砖,false
